page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
4	54	23	german_prose_with_translit			none	3	1	0	0	Lex. ~ ces pa ñan pa'i skad dod zur chag pas
4	55	23	german_prose_with_translit			none	5	3	0	0	"mi glen pa la dig pa daṅ ""dhik ist ein Äquiva-"
4	56	23	german_prose_with_translit			none	1	4	0	0	lent für man pa, als Lehnwort [bezeichnet]
4	57	23	german_prose_with_translit			none	3	2	0	0	"dig pa einen Dummen"" (Liś 35,14); 'dod pa"
4	58	23	german_prose_with_translit			none	1	5	0	0	"an pa = — kämah ""pfui über die Wünsche!"""
4	59	23	german_prose			none	0	1	0	0	(Mvy 5381).
4	60	23	tibetan_only	དྷེ་གུ་		none	0	0	0	0	དྷེ་གུ་ \'ldegn.
4	61	24	headword_line	དྷེ་བ་	dheba	high	2	4	0	0	དྷེ་བ་ dheba cin Baum, Weide; vgl. Jä s. v. sol po.
4	62	24	german_prose_with_translit			none	1	1	0	0	Lex. — sol lo (gYu 292,20).
4	63	25	headword_line	དྷེ་བ་བྷ་རུ་	dhe ba dha	high	5	1	0	0	དྷེ་བ་བྷ་རུ་ dhe ba dha ru Tde ba dā ru.
4	64	25	german_prose_with_translit			none	2	5	0	0	*' dhru Bez. für das Zeitmaß der byun po
4	65	25	german_prose_with_translit			none	1	2	0	0	8 und sakti genannten Wesen, entspricht zwei
4	66	25	german_prose			none	0	4	0	0	Minuten bzw. 360 natürlichen Tagen, vgl.
4	67	25	german_prose			none	0	1	0	0	Schun 2012: 1421,
4	68	25	german_prose_with_translit			none	1	5	0	0	Eu dhruwa Yixpunkt am Sternhimmel, vgl.
4	69	25	german_prose			none	0	1	0	0	Scrun 2012: 1421.
4	70	25	other			none	0	0	0	0	""" ¦! , 1)"
4	71	25	tibetan_only	གདགས		none	0	2	0	0	གདགས gdags fur. zu 1! 7093.
4	72	25	other			none	0	0	0	0	+
4	73	25	german_prose			none	0	2	0	0	1. anbinden, anschließen, befestigen, an-
4	74	25	latin_other			none	2	0	0	0	bringen, anheften, umhängen.
4	75	25	german_prose_with_translit			none	6	1	0	0	gtsug lag khani chen po'i mjug la — śin... bka's
4	76	25	german_prose			none	0	4	0	0	"gran ""mit einem Befehl wurde bewilligt, daß"
4	77	25	german_prose			none	0	6	0	0	[der Tempel] an das hintere Ende des gro-
4	78	25	german_prose_with_translit			none	1	2	0	0	"ßen Tempels angeschlossen wird"" (1111 26);"
4	79	25	latin_other			none	6	0	0	0	bdag gis thog mar gdugs kyis ni / rgyal ba'i
4	80	25	other			none	0	0	0	0	gaugs ^2 9)
4	81	25	german_prose_with_translit			none	3	1	0	0	"mchod rten la — byas (metr.) ""ich habe als er-"
4	82	25	german_prose			none	0	6	0	0	ster am Stüpa des Siegreichen einen Schirm
5	1	25	tibetan_only	གདགས་ ༧༩༩༩		none	0	0	0	0	གདགས་ ༧༩༩༩
5	2	25	german_prose_with_translit			none	2	1	0	0	"angebracht"" (Anav 1: 77,5); snags kyis skud"
5	3	25	german_prose_with_translit			none	6	1	0	0	"pa — pa la sogs pa bya'o ""man bringe einen"
5	4	25	german_prose_with_translit			none	1	4	0	0	"Faden mit [diesem] Mantra usw. an"" (Siddh"
5	5	25	latin_other			none	4	0	0	0	2957); bdag gis kyani 'phren ba — par bya'o
5	6	25	german_prose_with_translit			none	1	2	0	0	"""ich will euch Kränze umhängen"" (Tär 12,9);"
5	7	25	latin_other			none	3	0	0	0	"phyugs de'i sker ~ bkra sis brjod (metr.) ""man"
5	8	25	german_prose			none	0	5	0	0	befestigt [dies] am Hals des Tieres [und] re-
5	9	25	german_prose_with_translit			none	1	2	0	0	"zitiert Glücksverse"" (Vdk-M 130,33); 'khor"
5	10	25	german_prose_with_translit			none	3	5	0	0	"lo pho la ~ (metr.) ""das Schurzrad ist an den"
5	11	25	german_prose			none	0	3	0	0	"Mann zu heften"" (Nagdel 45,1)."
5	12	25	german_prose_with_translit			none	5	1	0	0	"Lex. — pa &btags pa'i don bya tshig ""1. $. v. be-"
5	13	25	german_prose_with_translit			none	3	2	0	0	"festigt, Futur"" (Dagy); ~ bya = khyi thag pas"
5	14	25	latin_other			none	7	0	0	0	= par bya'am 'dogs rgyu dan ma btags na thogs
5	15	25	german_prose			none	0	6	0	0	"Sig ""einen Hund mit einem Strick anbinden"
5	16	25	german_prose			none	0	2	0	0	werden oder anzubinden, und wenn er nicht
5	17	25	german_prose_with_translit			none	2	2	0	0	"angebunden ist, binde ihn an!"" (brDa)."
5	18	25	german_prose_with_translit			none	2	1	0	0	2. in Wendungen wie gyod la — bestrafen,
5	19	25	german_prose_with_translit			none	1	4	0	0	eine Strafe auferlegen, dam la — mit einem
5	20	25	german_prose_with_translit			none	3	2	0	0	Eid binden, phan ~~ Nutzen bringen, phan
5	21	25	german_prose_with_translit			none	1	1	0	0	= pa byed wohltätig handeln.
5	22	25	latin_other			none	3	0	0	0	"gźan / khrin la myį ~ ... par gnan no ""es wird"
5	23	25	german_prose			none	0	5	0	0	gewährt, daß die anderen nicht mit einer
5	24	25	german_prose_with_translit			none	1	2	0	0	"khrin-Strafe belegt werden"" (In N64); dku"
5	25	25	latin_other			none	5	0	0	0	"ba du gtogs pa / bka gyod la — ""diejenigen,"
5	26	25	german_prose			none	0	5	0	0	die mit den Betrügern zu tun haben, sollen
5	27	25	german_prose_with_translit			none	1	2	0	0	"bestraft werden"" (In5 E31); gan la ...gyodla"
5	28	25	german_prose			none	0	2	0	0	"myi — ""den anderen soll keine Strafe aufer-"
5	29	25	german_prose_with_translit			none	3	1	0	0	"legt werden"" (1115 W40); sems can rnams la"
5	30	25	german_prose_with_translit			none	6	1	0	0	"Phan — pa dan bde bar gyis sig ""bringe den"
5	31	25	german_prose			none	0	4	0	0	Lebewesen Nutzen und mache sie glück-
5	32	25	german_prose_with_translit			none	4	2	0	0	"lich!"" (Suv 146,17); dgra gźan la'an / phan"
5	33	25	german_prose_with_translit			none	4	1	0	0	"= pa ni gtso cher bya (metr.) ""auch gegen-"
5	34	25	german_prose			none	0	4	0	0	über einem anderen Feind handle man über-
5	35	25	german_prose_with_translit			none	3	2	0	0	"aus wohltätig"" (Ahs 1.2.24d); dban phyug ma"
5	36	25	latin_other			none	3	0	0	0	"dam la — pa'i don du biens ""er erbaute sie,"
5	37	25	german_prose_with_translit			none	1	5	0	0	"um Iśvari mit dem Eid zu binden"" (Nel 922)."
5	38	25	german_prose_with_translit			none	1	3	0	0	3. in min... tu — einen Namen geben, min
5	39	25	german_prose			none	0	2	0	0	8/3 = mit Worten beschreiben.
5	40	25	latin_other			none	3	0	0	0	"khye'u di min stod rins su ~ so ""man soll"
5	41	25	german_prose			none	0	5	0	0	"dem Knaben den Namen Kosthila geben"""
5	42	25	german_prose_with_translit			none	4	1	0	0	(Prav 22,3); bdaggis 'di'i min ma las draste —
5	43	25	german_prose_with_translit			none	1	2	0	0	"so ""ich will ihm den Namen geben, indem ich"
5	44	25	german_prose			none	0	6	0	0	"[den Namen] von der Mutter nehme"" (Prav"
5	45	25	german_prose_with_translit			none	4	1	0	0	35,8); /us mi snari ma yin Zin / de ni min gis
5	46	25	german_prose_with_translit			none	2	1	0	0	"kyan ni ~ par nus pa (metr.) ""auch keiner,"
5	47	25	tibetan_only	གདགས་གཞི་		none	0	0	0	0	གདགས་གཞི་ gdags géi
5	48	25	german_prose			none	0	4	0	0	dessen Körper unsichtbar ist, kann mit Wor-
5	49	25	latin_other			none	1	0	0	0	"ten beschrieben (skt. prajñapana) werden"""
5	50	25	latin_other			none	1	0	0	0	(Rgs 20.20b).
5	51	25	german_prose_with_translit			none	5	1	0	0	Lex. — bya &min — par bya ba dan btags zin
5	52	25	latin_other			none	6	0	0	0	pa daṅ 'dogs rgyu dan thogs sig (brDa).
5	53	25	other			none	0	0	0	0	4. festlegen.
5	54	25	latin_other			none	3	0	0	0	'khrul bral 'byun 'gyur kha dmar dag / lo re
5	55	25	german_prose_with_translit			none	2	1	0	0	"bzin du — par bya (metr.) ""fehlerfrei sind"
5	56	25	german_prose_with_translit			none	1	3	0	0	die resultierenden kha-dnar|-Steine] für je-
5	57	25	german_prose			none	0	3	0	0	"des Jahr festzulegen"" (Nagdel 24,2)."
5	58	25	german_prose_with_translit			none	3	1	0	0	Lex. kha dinar — pa = gsal bar smras pa'i don
5	59	25	german_prose_with_translit			none	1	2	0	0	"""1.8. ¥. deutlich gesagt"" (brDa, Dagy)."
5	60	25	latin_other			none	1	0	0	0	"gdags sribs sribs kyi — (metr.) ""dunkle"
5	61	25	german_prose			none	0	4	0	0	[Flecken] auf der Sonnenseite, [oder] hel-
5	62	25	german_prose			none	0	4	0	0	"le [Flecken] auf der Schattenseite"" (Vdk-M"
5	63	25	latin_other			none	2	0	0	0	132,15); — ri pho la sribs ri mo (metr.)
5	64	25	german_prose			none	0	6	0	0	"""die Sonnenseite eines Berges ist männ-"
5	65	25	german_prose			none	0	6	0	0	"lich, die Schattenseite eines Berges weiblich"""
5	66	25	german_prose			none	0	1	0	0	(Vdk-M 138,19).
5	67	25	latin_other			none	1	0	0	0	1. T'gdags.
5	68	25	latin_other			none	3	0	0	0	2. Verkündung, Bezeichnung, Bestimmung,
5	69	25	german_prose_with_translit			none	2	1	0	0	Bereitstellen, vgl. SWTF s. v. prajñapti.
5	70	25	german_prose_with_translit			none	3	2	0	0	Lex. —'am bca' ba = prajnāpanam, prajliaptih
5	71	25	german_prose			none	0	1	0	0	(Mvy 6495).
5	72	25	german_prose_with_translit			none	1	3	0	0	"3. Bez. für Abhidharma-Texte; z.B. -"""
5	73	25	german_prose_with_translit			none	3	1	0	0	bstan bcos und —'i gtsug lag, skt. Prajñapti-
5	74	25	german_prose			none	0	1	0	0	sästra.
5	75	25	german_prose_with_translit			none	1	1	0	0	"—"" bstan bcos mo gal bus ...byas (metr.) ""das"
5	76	25	german_prose			none	0	3	0	0	"Prajfiaptisästra hat Maudgalyäyana verfaßt"""
5	77	25	german_prose			none	0	1	0	0	(Bu 669,4).
5	78	25	german_prose_with_translit			none	3	1	0	0	Lex. chos mnon pa = ~i bstan bcos sogs mon
5	79	25	german_prose_with_translit			none	3	3	0	0	"pa sde bdun ""die sieben Teile des Abhidhar-"
5	80	25	german_prose_with_translit			none	3	1	0	0	"ma, wie das Prajnaptisāstra [usw.)"" (brDa);"
5	81	25	latin_other			none	2	0	0	0	~i gtsug lag gam bstan bcos = prajnaptisi-
5	82	25	german_prose			none	0	1	0	0	stram (Mvy 1415).
5	83	25	german_prose_with_translit			none	4	2	0	0	"Lex. min sogs btags par bya ba'i yul ""Objekt,"
5	84	25	german_prose			none	0	6	0	0	"das mit einem Namen usw. zu benennen ist"""
5	85	25	german_prose			none	0	1	0	0	(Dagy).
6	1	25	tibetan_only	གདགས་སྲིབས་		none	0	0	0	0	གདགས་སྲིབས་ gdags sribs
6	2	25	tibetan_only	གདགས་སྲིབས་		none	0	3	0	0	གདགས་སྲིབས་ gdags sribs Sonnen- und Schat-
6	3	25	other			none	0	0	0	0	tenseite.
6	4	25	german_prose_with_translit			none	2	2	0	0	"khun 'bur — sribs kyi gdags (metr.) ""die Gru-"
6	5	25	german_prose_with_translit			none	1	1	0	0	ben auf der Erhebung [sehen aus wie] dunk-
6	6	25	german_prose			none	0	4	0	0	le [Flecken] auf der Sonnenseite, [oder aber
6	7	25	german_prose			none	0	3	0	0	"wie] helle [Flecken] auf der Schattenseite"""
6	8	25	german_prose			none	0	1	0	0	(Vdk-M 132,14).
6	9	25	german_prose_with_translit			none	1	5	0	0	"Lex. Ain sribs kyi don ""i.S.v. von Sonnen-"
6	10	25	german_prose			none	0	3	0	0	"und Schattenseite"" (Dagy)."
6	11	25	tibetan_only	གདང་		none	0	0	0	0	གདང་ '£⁄‰/?.
6	12	25	german_prose_with_translit			none	1	4	0	0	1. auch gdans Gestell, 2, B. Stange zum Auf-
6	13	25	german_prose_with_translit			none	2	4	0	0	hängen von Kleidern, Sitzstange für Hühner
6	14	25	other			none	0	0	0	0	usw.
6	15	25	german_prose_with_translit			none	6	1	0	0	bya'is ni Zu pub na la pyi ni — su dro (metr.)
6	16	25	german_prose			none	0	5	0	0	"""wenn eine Henne brütet, haben es die Kü-"
6	17	25	german_prose_with_translit			none	1	1	0	0	"ken auf den Sitzstangen warm"" (PT1287"
6	18	25	other			none	0	0	0	0	272).
6	19	25	german_prose_with_translit			none	1	1	0	0	Lex. gos sogs 'gel sai ~ skas kyi ~ sogs
6	20	25	german_prose			none	0	2	0	0	"""Gestell, um Kleider usw. daraufzulegen"""
6	21	25	german_prose_with_translit			none	6	1	0	0	(Dagy); rtsig pa'i ños la btags pa'i gos sogs
6	22	25	german_prose_with_translit			none	3	1	0	0	"jog — dani ... kha ma — zer ba latan ""an"
6	23	25	german_prose			none	0	4	0	0	der Wand befestigtes Gestell, um Kleider
6	24	25	german_prose_with_translit			none	1	2	0	0	usw. daraufzulegen, heißt auch kba ma gdani
6	25	25	latin_other			none	2	0	0	0	"(?)"" (brDa); gos kyi — (v.]. gdans) = civa-"
6	26	25	german_prose_with_translit			none	2	1	0	0	"ravamsab ""Stange [zum Aufhängen] eines"
6	27	25	german_prose			none	0	2	0	0	"Mönchsgewands"" (Mvy 9040)."
6	28	25	german_prose			none	0	1	0	0	2. Pflock.
6	29	25	latin_other			none	2	0	0	0	— zugs bsam brtan (r. gtan) gyl tsher mar gyur
6	30	25	german_prose_with_translit			none	1	5	0	0	"pa ""das Einschlagen des Pflocks, welches die"
6	31	25	german_prose			none	0	2	0	0	"Meditierenden quält"" (MTH3/5/24 39)."
6	32	25	german_prose_with_translit			none	1	3	0	0	"Lex. rta sogs 'dogs 577 ""Pflock zum An-"
6	33	25	german_prose_with_translit			none	2	3	0	0	"binden von Pferden usw."" (Dagy); thag pa'!"
6	34	25	german_prose_with_translit			none	5	1	0	0	"dogs — dan kha ma — zer ba la'an ""Pflock"
6	35	25	german_prose			none	0	4	0	0	um cin Seil daran zu befestigen, heißt auch
6	36	25	latin_other			none	3	0	0	0	"kha ma gdan (?)"" (brDa)."
6	37	25	german_prose_with_translit			none	2	3	0	0	3. auch rdan, — thag Seil, Viehhalteseil.
6	38	25	latin_other			none	4	0	0	0	gnan gis dge slon dag gis ~ thag beañ bar bya'o
6	39	25	german_prose			none	0	4	0	0	"""ich erlaube es: die Mönche sollen Seile bei"
6	40	25	german_prose_with_translit			none	4	1	0	0	"sich haben"" (K6 tha 19955); bi' rdzi la glani"
6	41	25	german_prose_with_translit			none	2	1	0	0	"dan gnag gi gdan{s} bsrel ""beim [Mondort]"
6	42	25	german_prose_with_translit			none	2	4	0	0	bi'u rdzi soll man das Viehhalteseil für Rin-
6	43	25	german_prose_with_translit			none	1	4	0	0	"der und Vieh instandhalten"" (MigTo 127,7);"
6	44	25	latin_other			none	2	0	0	0	dgons mo spyi dpon bi gdon (r. —) nani la son
6	45	26	headword_line	གདང་བུ་	gdaṅ	high	1	0	0	0	གདང་བུ་ gdaṅ bu
6	46	26	german_prose			none	0	5	0	0	"""abends begab er sich zu den Kälbern an den"
6	47	26	german_prose			none	0	2	0	0	"Seilen"" (Gesar 250,14)."
6	48	26	german_prose_with_translit			none	6	1	0	0	"Lex. rdan = be'u sogs ""dogs pa'i thag pa ste —"
6	49	26	german_prose_with_translit			none	3	3	0	0	"thag zer ba der ltos sig ""Strick zum Festbin-"
6	50	26	german_prose_with_translit			none	1	3	0	0	"den von Kälbern usw., siche unter gdan thag"""
6	51	26	latin_other			none	1	0	0	0	(brDa).
6	52	27	headword_line	གདང་	gdaṅ	high	1	3	0	0	གདང་ 'gdaṅ pf. Igdans aufreißen, öffnen, aus-
6	53	27	other			none	0	0	0	0	einanderstrecken.
6	54	27	german_prose_with_translit			none	2	1	0	0	Zal breya — bas bdud srin khro rlag za (metr.)
6	55	27	german_prose			none	0	2	0	0	"""mit ihren 100 weit aufgerissenen Mündern"
6	56	27	german_prose			none	0	3	0	0	vernichtet und frißt sie die zornigen badud
6	57	27	german_prose			none	0	2	0	0	"und srin"" (Srid 4360)."
6	58	27	example_tibetan_latin			none	4	1	0	0	Lex. rkaṅ pa (\/ 1. om. pa) ༡77 — = na viksi-
6	59	27	german_prose			none	0	4	0	0	"pya pädan ""ohne die Füße auseinanderzu-"
6	60	27	german_prose_with_translit			none	2	1	0	0	"strecken"" (Mvy 8562); kham ma bzas (v.l."
6	61	27	german_prose_with_translit			none	3	1	0	0	gzas) par kha mi — = nānāgate älope mukha-
6	62	27	german_prose_with_translit			none	1	3	0	0	"dväram vivarisyamah ""solange der Bissen"
6	63	27	german_prose			none	0	3	0	0	nicht geschluckt ist, werden wir den Mund
6	64	27	german_prose			none	0	2	0	0	"nicht öffnen"" (Mvy 8575)."
6	65	28	headword_line	གདང་ཁ་	gdaṅ kha gdaṅ	high	3	0	0	0	གདང་ཁ་ gdaṅ kha îgdaṅ ga.
6	66	29	headword_line	གདང་ག་	ggdaṅ	high	2	1	0	0	གདང་ག་ ggdaṅ ga khba Leitersprosse,
6	67	29	latin_other			none	1	0	0	0	Stange.
6	68	29	german_prose_with_translit			none	5	2	0	0	"Lex. khyim bya ñal sa'igdani lta bu ""wie: Stan-"
6	69	29	german_prose			none	0	5	0	0	"ge zum Schlafen für die Hühner"" (Dagy);"
6	70	29	latin_other			none	9	0	0	0	bya pho gdaṅ khar 'dzegs pa ni khyim bya skas
6	71	29	german_prose_with_translit			none	5	2	0	0	"kyi gdan bu la yaṅ dzeg pa ""der Hahn steigt"
6	72	29	german_prose_with_translit			none	1	4	0	0	auf die Stange' bedeutet: der Hahn steigt auf
6	73	29	german_prose			none	0	2	0	0	"die Leitersprossen"" (dPeD 185,6)."
6	74	29	tibetan_only	༨		none	0	0	0	0	༨ PRESS .
6	75	30	headword_line	ང་གི་གྲནས་གསྔམ་	gdaṅ	high	1	1	0	0	ང་གི་གྲནས་གསྔམ་ gdaṅ gignasgsiom npr. ein
6	76	30	german_prose			none	0	1	0	0	STR Kloster.
6	77	30	german_prose_with_translit			none	4	1	0	0	"kln bisun tshul rgyal gyis / — btab ""Klu-"
6	78	30	german_prose_with_translit			none	2	1	0	0	btsun tshul-rgyal gründete gDan-gi gnas-
6	79	30	german_prose			none	0	1	0	0	"gsum"" (Nel 19b2)."
6	80	31	headword_line	གདང་བུ་	gdaṅ	high	2	2	0	0	"གདང་བུ་ gdaṅ bu auch rdan bu ""Treppenstufe,"
6	81	31	german_prose			none	0	3	0	0	Sprosse einer Leiter.
6	82	31	german_prose_with_translit			none	5	1	0	0	"skas dan rdo them la sogs pa / — (metr.) ""die"
6	83	31	german_prose			none	0	5	0	0	"Stufen von Leitern und Steintreppen usw."""
6	84	31	german_prose			none	0	1	0	0	(Vdk-M 158,19).
7	1	32	headword_line	གདང་ཡས་	gdaṅ	high	1	0	0	0	གདང་ཡས་ gdaṅ yas
7	2	32	german_prose			none	0	3	0	0	Lex. ärambanakam (Mvy 5589); gdan (v.l.
7	3	32	german_prose_with_translit			none	1	1	0	0	dban) bu = carpatakam (Mvy 9037); skas
7	4	32	german_prose_with_translit			none	4	2	0	0	"kyi — ste them pa ""Ireppenstufe, Schwelle"""
7	5	32	german_prose_with_translit			none	3	1	0	0	(Dagy); skas kyi — ban rim lta bu (brDa);
7	6	32	latin_other			none	2	0	0	0	rdah bu = — (brDa).
7	7	33	headword_line	གདང་ཡས་	gdaṅ	high	1	1	0	0	གདང་ཡས་ gdaṅ yas Tgtad yas.
7	8	34	headword_line	གདང་རྭ་	ggdaṅ	high	1	1	0	0	གདང་རྭ་ ggdaṅ Gehege.
7	9	34	german_prose_with_translit			none	5	3	0	0	"Lex. gdaṅs can gyi kun dga’ rwa ba ""mit Stan-"
7	10	34	german_prose			none	0	3	0	0	"gen umzäumter Garten"" (Dagy)."
7	11	35	headword_line	གདངས་	gdaṅs Klang	high	2	3	0	0	གདངས་ 'gdaṅs Klang, Ton, Intonation; Melo-
7	12	35	german_prose			none	0	1	0	0	die.
7	13	35	german_prose_with_translit			none	5	1	0	0	"Sa bros la skad kyi — che bar gyur pa dan ""bei"
7	14	35	german_prose_with_translit			none	2	4	0	0	wem das Fleisch eingefallen und der Klang
7	15	35	german_prose_with_translit			none	1	3	0	0	"seiner Stimme kräftig geworden ist"" (Siddh"
7	16	35	latin_other			none	2	0	0	0	4.17); bran — 'phrog byed dag la 'gran par
7	17	35	german_prose			none	0	2	0	0	"byed (metr.) ""[diese Person], deren Brust-"
7	18	35	german_prose			none	0	5	0	0	"ton mit dem der Löwen wetteifert"" (Nägn"
7	19	35	latin_other			none	4	0	0	0	37,17); skad dan — kyi khyad par gyis / bod
7	20	35	german_prose_with_translit			none	5	1	0	0	"kyi sgra la 'jug pa dka' (metr.) ""wegen der"
7	21	35	german_prose			none	0	5	0	0	Besonderheiten von Sprache und Intonati-
7	22	35	german_prose			none	0	4	0	0	on ist es schwer in tibetische Worte zu fas-
7	23	35	german_prose_with_translit			none	4	1	0	0	"sen"" (Rol 80,1,6); sron ug gi pho ba yig ni"
7	24	35	latin_other			none	5	0	0	0	skad — drag po ... tshal (r. tsbul) gyis ng
7	25	35	german_prose			none	0	5	0	0	"go ""als Präfix wird der männliche Buchsta-"
7	26	35	german_prose_with_translit			none	4	3	0	0	be ba so angefügt, daß ein kräftiger Klang
7	27	35	german_prose_with_translit			none	2	1	0	0	"[entsteht]"" (ScpRol 36,7); dbyans — sbug"
7	28	35	german_prose_with_translit			none	1	1	0	0	"tb}sil dun rgya glin sogs slob ger ""Melo-"
7	29	35	german_prose			none	0	4	0	0	dicarten [des Rezitationsvortrages] und [die
7	30	35	german_prose_with_translit			none	1	2	0	0	Handhabung von Kultmusikinstrumenten]
7	31	35	german_prose_with_translit			none	4	1	0	0	wie sbug chal, sil ñan, duṅ und rgya gliṅ usw.
7	32	35	german_prose			none	0	1	0	0	"studieren"" (MTH3/3/34 21)."
7	33	35	german_prose_with_translit			none	2	2	0	0	"Lex. skad kyi — ""Melodie"" (brDa); — bcag"
7	34	35	german_prose_with_translit			none	4	1	0	0	"pa = kha ma 'cham par byas pa ""nicht über-"
7	35	35	latin_other			none	2	0	0	0	"einstimmend (?)"" (brDa); — beag pa = skad"
7	36	35	german_prose_with_translit			none	2	6	0	0	"kyi Sugs bcag pa ""die Kraft der Stimme ist ge-"
7	37	35	german_prose			none	0	2	0	0	"brochen"" (Dagy)."
7	38	36	headword_line	གདངས་	gdaṅs	high	1	2	0	0	"གདངས་ ""gdaṅs pf. zu 1'gdan aufreißen, 6[[-"
