volume	page	line	token_index	tibetan_syllable	latin_source	latin_target	tibetan_role	tibetan_feature	latin_realization	structural_unit	evidence_provenance	source_or_target	independence_class	feature_teaching_status	domain	alignment	confidence
wts_1_34	71	152	3	འཆང	chan	chaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	71	152	3	འཆང	chan	chaṅ	pre_coda_structural_unit	འཆ	cha	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	72	32	3	གཏོང	gton	gtoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	72	32	3	གཏོང	gton	gtoṅ	pre_coda_structural_unit	གཏོ	gto	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	73	209	3	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	73	209	3	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	74	160	3	འབྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	74	160	3	འབྱུང	byun	byuṅ	pre_coda_structural_unit	འབྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	74	212	3	འབྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	74	212	3	འབྱུང	byun	byuṅ	pre_coda_structural_unit	འབྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	75	1	3	འབྲང	bran	braṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	75	1	3	འབྲང	bran	braṅ	pre_coda_structural_unit	འབྲ	bra	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	75	96	3	མྱོང	myon	myoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	75	96	3	མྱོང	myon	myoṅ	pre_coda_structural_unit	མྱོ	myo	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	76	68	4	སྡང	sdan	sdaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	76	68	4	སྡང	sdan	sdaṅ	pre_coda_structural_unit	སྡ	sda	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	76	112	3	བཟང	bzan	bzaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	76	112	3	བཟང	bzan	bzaṅ	pre_coda_structural_unit	བཟ	bza	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	76	130	3	བཟང	bzan	bzaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	76	130	3	བཟང	bzan	bzaṅ	pre_coda_structural_unit	བཟ	bza	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	76	145	3	བཟང	bzan	bzaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	76	145	3	བཟང	bzan	bzaṅ	pre_coda_structural_unit	བཟ	bza	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	77	49	3	སྲུང	srun	sruṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	77	49	3	སྲུང	srun	sruṅ	pre_coda_structural_unit	སྲུ	sru	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	77	156	2	གཏོང	gton	gtoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	77	156	2	གཏོང	gton	gtoṅ	pre_coda_structural_unit	གཏོ	gto	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	77	180	3	འབྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	77	180	3	འབྱུང	byun	byuṅ	pre_coda_structural_unit	འབྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	78	67	2	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	78	67	2	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	78	103	2	དོང	don	doṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	78	105	2	དོང	don	doṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	79	168	5	འོང	on	oṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	79	221	5	འོང	on	oṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	80	28	3	གདུང	gdun	gduṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	80	28	3	གདུང	gdun	gduṅ	pre_coda_structural_unit	གདུ	gdu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	80	116	3	ལྗང	ldan	ldaṅ	suffix_coda	ང	ṅ	token_final	reviewed_same_tibetan_target_final_nasal_only	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	80	116	3	ལྗང	ldan	ldaṅ	pre_coda_structural_unit	ལྗ	lda	pre_coda_stem	reviewed_same_tibetan_target_final_nasal_only	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	80	126	3	དྲང	dran	draṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	80	126	3	དྲང	dran	draṅ	pre_coda_structural_unit	དྲ	dra	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	80	130	3	གདུང	gdun	gduṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	80	130	3	གདུང	gdun	gduṅ	pre_coda_structural_unit	གདུ	gdu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	81	45	3	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	81	45	3	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	81	67	3	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	81	67	3	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	81	136	3	འབྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	81	136	3	འབྱུང	byun	byuṅ	pre_coda_structural_unit	འབྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	82	32	3	བཟང	bzan	bzaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	82	32	3	བཟང	bzan	bzaṅ	pre_coda_structural_unit	བཟ	bza	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	82	42	3	འོང	on	oṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	82	57	3	ལང	lan	laṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	82	57	3	ལང	lan	laṅ	pre_coda_structural_unit	ལ	la	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	82	106	3	ལང	lani	laṅ	unsegmented_structural_unit	ལང	la□	unaffected_span_support	reviewed_tibetan_exact_ocr_signature	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	82	132	3	སློང	slon	sloṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	82	132	3	སློང	slon	sloṅ	pre_coda_structural_unit	སློ	slo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	82	157	3	སློང	slon	sloṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_historical_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	82	157	3	སློང	slon	sloṅ	pre_coda_structural_unit	སློ	slo	pre_coda_stem	reviewed_tibetan_exact_final_ng_historical_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	83	1	2	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	83	1	2	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	83	3	2	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	83	3	2	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	83	14	2	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	83	14	2	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	83	23	2	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	83	23	2	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	83	156	2	འབྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	83	156	2	འབྱུང	byun	byuṅ	pre_coda_structural_unit	འབྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	83	162	2	འབྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	83	162	2	འབྱུང	byun	byuṅ	pre_coda_structural_unit	འབྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	83	182	2	འབྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	83	182	2	འབྱུང	byun	byuṅ	pre_coda_structural_unit	འབྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	84	53	2	སྦྱོང	sbyon	sbyoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	84	53	2	སྦྱོང	sbyon	sbyoṅ	pre_coda_structural_unit	སྦྱོ	sbyo	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	84	98	2	ཚང	tshan	tshaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
