volume	page	line	token_index	tibetan_syllable	old_token	current_token	migration_class	context_excerpt
wts_8_b	502	37	2	ལྔ	f	fünf	unicode_latin_token_extent_repaired	འབྲུ་ལྔ་ lṅa fünf Getreidearten, zumeist
wts_8_b	503	1	2	གཉིས	g	güäls	unicode_latin_token_extent_repaired	"འ ་གཉིས་ ''bru güäls ""bru sna bdun"
wts_8_b	505	1	2	གསང	gsani	gsaṅ	unicode_latin_token_extent_repaired	འབྲུ་གསང་ bru gsaṅ
wts_8_b	520	19	2	ལྡ	K	König	unicode_latin_token_extent_repaired	"གཉན ལྡ "" tischer König."
wts_8_b	527	84	2	གླིང	Rohrfl	Rohrflöte	unicode_latin_token_extent_repaired	སྤ་གླིང་ ssba Rohrflöte.
wts_8_b	528	9	2	ཇ	B	Bündel	unicode_latin_token_extent_repaired	སྤ་ཇ་ sbaja Bündel.
wts_8_b	534	33	2	པ	Gef	Gefängnis	unicode_latin_token_extent_repaired	སྤལ་པ་ 'sbalba Gefängnis.
wts_8_b	574	58	3	ཆང	chani	chaṅ	unicode_latin_token_extent_repaired	སྦྲང་རྩི་ཆང་ sbraṅ rtsi chaṅ
wts_9_m	100	7	0	ཁ	ble		former_fragment_or_gloss_alignment_removed	མི་ཁ་ mikba üble Nachrede, vgl. SchwiEGer
wts_9_m	100	7	2	ཁ		üble	newly_visible_unicode_token	མི་ཁ་ mikba üble Nachrede, vgl. SchwiEGer
wts_9_m	102	60	2	གང	Mannsh	Mannshöhe	unicode_latin_token_extent_repaired	མི་གང་ migari Mannshöhe, Klafter.
wts_9_m	102	70	2	གུ	k	kühn	unicode_latin_token_extent_repaired	མི་གུ་ 'migu kühn, unerschrocken.
wts_9_m	130	78	2	ཚོགས	Bev	Bevölkerung	unicode_latin_token_extent_repaired	མི་ཚོགས་ mitsbogs Bevölkerung.
wts_9_m	134	16	3	སེམས	B	Böswilligkeit	unicode_latin_token_extent_repaired	མི་བཟད་སེམས་ mibzad serns Böswilligkeit.
wts_9_m	152	15	3	པ	cin	cinäugig	unicode_latin_token_extent_repaired	མིག་གཅིག་པ་ miggaig pa cinäugig,
wts_9_m	159	46	2	གཟུགས	gru	gruß	unicode_latin_token_extent_repaired	མིག་གཟུགས་གསལ་བྱེད་ vs gruß gsal byed
wts_9_m	160	47	0	པ	bung		former_fragment_or_gloss_alignment_removed	མིག་རབ་རིབ་པ་ migrabrib pa Augentrübung,
wts_9_m	160	47	1	མིག	migrabrib		former_alignment_requires_review	མིག་རབ་རིབ་པ་ migrabrib pa Augentrübung,
wts_9_m	160	47	2	རབ	pa		former_alignment_requires_review	མིག་རབ་རིབ་པ་ migrabrib pa Augentrübung,
wts_9_m	160	47	3	རིབ	Augentr		former_alignment_requires_review	མིག་རབ་རིབ་པ་ migrabrib pa Augentrübung,
wts_9_m	175	54	0	པོ	nigder		former_fragment_or_gloss_alignment_removed	"མའམ་ཅེའྲི་གལ་པོ་ manch rgyalpo ""Königder"
wts_9_m	175	54	1	མའམ	manch		former_alignment_requires_review	"མའམ་ཅེའྲི་གལ་པོ་ manch rgyalpo ""Königder"
wts_9_m	175	54	2	ཅེའྲི	rgyalpo		former_alignment_requires_review	"མའམ་ཅེའྲི་གལ་པོ་ manch rgyalpo ""Königder"
wts_9_m	175	54	3	གལ	K		former_alignment_requires_review	"མའམ་ཅེའྲི་གལ་པོ་ manch rgyalpo ""Königder"
wts_9_m	182	15	2	རྒྱུང	gem	gemäß	unicode_latin_token_extent_repaired	མུ་རྒྱུང་ Universum gemäß der Kos-
wts_9_m	202	30	2	འདུག	Andersgl	Andersgläubiger	unicode_latin_token_extent_repaired	མུར་འདུག་ mur'dug Andersgläubiger.
wts_9_m	214	79	3	མོ	Bl	Blütenstaub	unicode_latin_token_extent_repaired	ཏོག་ཐལ་མོ་ me togthalino Blütenstaub.
wts_9_m	216	75	0	རེ	tenhonie		former_fragment_or_gloss_alignment_removed	།འཾག་རང་རེ་ metogsbranrtsi Blütenhonie.
wts_9_m	216	75	1	འཾག	metogsbranrtsi		former_alignment_requires_review	།འཾག་རང་རེ་ metogsbranrtsi Blütenhonie.
wts_9_m	216	75	2	རང	Bl		former_alignment_requires_review	།འཾག་རང་རེ་ metogsbranrtsi Blütenhonie.
wts_9_m	216	84	0	མ	gerin		former_fragment_or_gloss_alignment_removed	མེ་ཏག་མ་ metogma Blumenträgerin.
wts_9_m	216	84	1	མེ	metogma		former_alignment_requires_review	མེ་ཏག་མ་ metogma Blumenträgerin.
wts_9_m	216	84	2	ཏག	Blumentr		former_alignment_requires_review	མེ་ཏག་མ་ metogma Blumenträgerin.
wts_9_m	217	16	2	རྟི	Bl	Blütennektar	unicode_latin_token_extent_repaired	ིཏོག་རྟི metogrtsi Blütennektar, Blütensaft.
wts_9_m	220	10	3	ཀཱ	k	kä	unicode_latin_token_extent_repaired	མེ་ན་ཀཱ་ me na kä.
wts_9_m	220	17	0	མ	ltere		former_fragment_or_gloss_alignment_removed	"མ་ན་ཀྲའ་སྲང་མ་ mme na srih mo ""ältere"
wts_9_m	220	17	5	མ		ältere	newly_visible_unicode_token	"མ་ན་ཀྲའ་སྲང་མ་ mme na srih mo ""ältere"
wts_9_m	221	19	2	ཕྲོའུ	Feuergef	Feuergefäß	unicode_latin_token_extent_repaired	སི་ཕྲོའུ་ mephor Feuergefäß, Feuerpfanne.
wts_9_m	224	41	2	ཡི	Veuergef	Veuergefäß	unicode_latin_token_extent_repaired	མེ་ཡི་སྟེགས་ meyistegs Veuergefäß, Feuerpfan-
wts_9_m	225	2	2	ཡོག	Sch	Schürholz	unicode_latin_token_extent_repaired	མེ་ཡོག་ meyog Schürholz, 86©]11]7113]401],
wts_9_m	251	8	2	སྨན	M	Mädchen	unicode_latin_token_extent_repaired	མོ་སྨན་ mosman Mädchen, Tochter.
wts_9_m	252	26	0	ལ	na		former_fragment_or_gloss_alignment_removed	མོ་ལ་ཏཱ་ན་ molatäna \mau /¿¿ /¢7 na.
wts_9_m	252	26	1	མོ	molat		former_fragment_or_gloss_alignment_removed	མོ་ལ་ཏཱ་ན་ molatäna \mau /¿¿ /¢7 na.
wts_9_m	252	26	2	ཏཱ	mau		former_alignment_requires_review	མོ་ལ་ཏཱ་ན་ molatäna \mau /¿¿ /¢7 na.
wts_9_m	252	26	4	ན	na		former_fragment_or_gloss_alignment_removed	མོ་ལ་ཏཱ་ན་ molatäna \mau /¿¿ /¢7 na.
wts_9_m	253	29	3	པོ	bla	blaß	unicode_latin_token_extent_repaired	མོག་མོག་པོ་ mogmogpo auchmogmogpa blaß,
wts_9_m	288	7	4	པ	Heerf	Heerführer	unicode_latin_token_extent_repaired	དམག་གི་འགོ་པ་ dmaggi 'go pa Heerführer.
wts_9_m	288	14	4	པ	Heerf	Heerführer	unicode_latin_token_extent_repaired	དམག་གི་འདྲེན་པ་ dmaggi 'dren pa Heerführer.
wts_9_m	319	35	2	གྲི	pl	plötzlicher	unicode_latin_token_extent_repaired	དམེ་གྲི་ dmegri plötzlicher Tod durch innerfa-
wts_9_m	330	9	2	གཡང	Gl	Glück	unicode_latin_token_extent_repaired	རྨ་གཡང་ rmag.yan Glück.
wts_9_m	330	63	1	རྨང	rmani	rmaṅ	unicode_latin_token_extent_repaired	རྨང་ 'rmaṅ auch rmans, rmen Fundament,
wts_9_m	331	1	1	རྨང	rmani	rmaṅ	unicode_latin_token_extent_repaired	"རྨང་ ""rmaṅ"
wts_9_m	332	2	1	རྨང	rmani	rmaṅ	unicode_latin_token_extent_repaired	རྨང་ལམ་ rmaṅ lam Traum.
wts_9_m	340	13	4	བ	ersch	erschöpft	unicode_latin_token_extent_repaired	རྨུགས་ཤེས་སོང་བ་ rrmugs son ba erschöpft,
wts_9_m	374	24	1	མ	Gro	Großer	unicode_latin_token_extent_repaired	མ་༥། Großer Bär.
wts_9_m	375	17	4	གཞུག	g	gäug	unicode_latin_token_extent_repaired	སྤྲི་བ་དབུས་གཞུག་ sme ba dbus gäug neun Dia-
wts_9_m	385	66	2	སྒྲོག	Federb	Federbüchse	unicode_latin_token_extent_repaired	ག་སྒྲོག་ smyugsgrog Federbüchse.
