tibetan_syllable	target	target_authority	tibetan_role	tibetan_feature	target_start	target_end	target_span	rule_id	structural_context	domain_authority
སྐྱོ	skyo	correction_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོ	skyo	correction_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོ	skyo	correction_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོག	skyog	correction_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོག	skyog	correction_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོག	skyog	correction_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོག	skyog	correction_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོག	skyog	correction_authoritative	suffix_coda	ག	4	5	g	CORPUS_9A673562CD7A	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོགས	skyogs	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོགས	skyogs	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོགས	skyogs	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོགས	skyogs	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོགས	skyogs	complete_not_currently_authoritative	suffix_coda	ག	4	5	g	CORPUS_9A673562CD7A	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོགས	skyogs	complete_not_currently_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོང	skyoṅ	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོང	skyoṅ	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོང	skyoṅ	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོང	skyoṅ	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོང	skyoṅ	complete_not_currently_authoritative	suffix_coda	ང	4	5	ṅ	SUFFIX_NG_TO_NDOT	token_final	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོངས	skyoṅs	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོངས	skyoṅs	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོངས	skyoṅs	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོངས	skyoṅs	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོངས	skyoṅs	complete_not_currently_authoritative	suffix_coda	ང	4	5	ṅ	SUFFIX_NG_TO_NDOT	token_final	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོངས	skyoṅs	complete_not_currently_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོད	skyod	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོད	skyod	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོད	skyod	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོད	skyod	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོད	skyod	complete_not_currently_authoritative	suffix_coda	ད	4	5	d	CORPUS_DDC164B090C8	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོན	skyon	correction_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོན	skyon	correction_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོན	skyon	correction_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོན	skyon	correction_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོན	skyon	correction_authoritative	suffix_coda	ན	4	5	n	CORPUS_76CFA3FCFF21	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབ	skyob	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབ	skyob	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབ	skyob	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབ	skyob	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབ	skyob	complete_not_currently_authoritative	suffix_coda	བ	4	5	b	CORPUS_0C6592BB5CEF	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབས	skyobs	correction_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབས	skyobs	correction_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབས	skyobs	correction_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབས	skyobs	correction_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབས	skyobs	correction_authoritative	suffix_coda	བ	4	5	b	CORPUS_0C6592BB5CEF	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོབས	skyobs	correction_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམ	skyom	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམ	skyom	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམ	skyom	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམ	skyom	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམ	skyom	complete_not_currently_authoritative	suffix_coda	མ	4	5	m	CORPUS_5683E9A09D00	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམས	skyoms	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམས	skyoms	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམས	skyoms	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམས	skyoms	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམས	skyoms	complete_not_currently_authoritative	suffix_coda	མ	4	5	m	CORPUS_5683E9A09D00	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོམས	skyoms	complete_not_currently_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོར	skyor	correction_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོར	skyor	correction_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོར	skyor	correction_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོར	skyor	correction_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོར	skyor	correction_authoritative	suffix_coda	ར	4	5	r	CORPUS_6783C3DA00D4	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོལ	skyol	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོལ	skyol	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོལ	skyol	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོལ	skyol	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོལ	skyol	complete_not_currently_authoritative	suffix_coda	ལ	4	5	l	RESIDUAL_A5A2CF47705E	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོས	skyos	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོས	skyos	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོས	skyos	complete_not_currently_authoritative	subjoined_consonants	ཡ	2	3	y	CORPUS_E34B3E203AE6	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོས	skyos	complete_not_currently_authoritative	vowel	o	3	4	o	CORPUS_16D4A9AA0695	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྱོས	skyos	complete_not_currently_authoritative	suffix_coda	ས	4	5	s	CORPUS_735B62E02527	contrastive	ordinary_tibetan_lexical_or_compound;tibetan_proper_name
སྐྲ	skra	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲ	skra	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
སྐྲ	skra	complete_not_currently_authoritative	subjoined_consonants	ར	2	3	r	CORPUS_7F71AFFFC788	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲ	skra	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲག	skrag	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲག	skrag	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
སྐྲག	skrag	complete_not_currently_authoritative	subjoined_consonants	ར	2	3	r	CORPUS_7F71AFFFC788	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲག	skrag	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲག	skrag	complete_not_currently_authoritative	suffix_coda	ག	4	5	g	CORPUS_9A673562CD7A	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲགས	skrags	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲགས	skrags	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
སྐྲགས	skrags	complete_not_currently_authoritative	subjoined_consonants	ར	2	3	r	CORPUS_7F71AFFFC788	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲགས	skrags	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲགས	skrags	complete_not_currently_authoritative	suffix_coda	ག	4	5	g	CORPUS_9A673562CD7A	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲགས	skrags	complete_not_currently_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲང	skraṅ	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲང	skraṅ	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
སྐྲང	skraṅ	complete_not_currently_authoritative	subjoined_consonants	ར	2	3	r	CORPUS_7F71AFFFC788	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲང	skraṅ	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲང	skraṅ	complete_not_currently_authoritative	suffix_coda	ང	4	5	ṅ	SUFFIX_NG_TO_NDOT	token_final	ordinary_tibetan_lexical_or_compound
སྐྲངས	skraṅs	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲངས	skraṅs	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
སྐྲངས	skraṅs	complete_not_currently_authoritative	subjoined_consonants	ར	2	3	r	CORPUS_7F71AFFFC788	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲངས	skraṅs	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲངས	skraṅs	complete_not_currently_authoritative	suffix_coda	ང	4	5	ṅ	SUFFIX_NG_TO_NDOT	token_final	ordinary_tibetan_lexical_or_compound
སྐྲངས	skraṅs	complete_not_currently_authoritative	post_suffix	ས	5	6	s	CORPUS_F685D66CEF46	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲད	skrad	correction_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲད	skrad	correction_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
སྐྲད	skrad	correction_authoritative	subjoined_consonants	ར	2	3	r	CORPUS_7F71AFFFC788	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲད	skrad	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲད	skrad	correction_authoritative	suffix_coda	ད	4	5	d	CORPUS_DDC164B090C8	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲན	skran	correction_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲན	skran	correction_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
སྐྲན	skran	correction_authoritative	subjoined_consonants	ར	2	3	r	CORPUS_7F71AFFFC788	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲན	skran	correction_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲན	skran	correction_authoritative	suffix_coda	ན	4	5	n	CORPUS_76CFA3FCFF21	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲབ	skrab	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲབ	skrab	complete_not_currently_authoritative	root_consonant	ཀ	1	2	k	RESIDUAL_16C7C1641787	single_unknown_residual_induction	ordinary_tibetan_lexical_or_compound
སྐྲབ	skrab	complete_not_currently_authoritative	subjoined_consonants	ར	2	3	r	CORPUS_7F71AFFFC788	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲབ	skrab	complete_not_currently_authoritative	vowel	a	3	4	a	CORPUS_01025FAF5D30	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲབ	skrab	complete_not_currently_authoritative	suffix_coda	བ	4	5	b	CORPUS_0C6592BB5CEF	contrastive	ordinary_tibetan_lexical_or_compound
སྐྲས	skras	complete_not_currently_authoritative	superscript	ས	0	1	s	CORPUS_86605D8DD3C9	contrastive	ordinary_tibetan_lexical_or_compound
